Participant,IT1,IT2,Key,rubric,accuracy,RT
68,l,l,n,1,0,5.426
68,l,w,n,0,1,3.572
68,u,g,n,0,1,4.445
68,q,q,m,1,1,3.828
68,r,y,n,0,1,2.596
68,y,b,n,0,1,2.948
68,j,d,m,0,0,3.372
68,i,p,n,0,1,1.646
68,d,l,n,0,1,1.804
68,y,y,m,1,1,2.588
68,k,e,m,0,0,1.708
68,r,r,n,1,0,8.544
68,u,o,m,0,0,3.526
68,q,q,m,1,1,4.228
68,a,e,n,0,1,1.851
68,n,n,m,1,1,2.872
68,f,f,m,1,1,2.196
68,m,m,m,1,1,2.332
68,w,w,n,1,0,3.817
68,j,h,m,0,0,6.3
68,g,g,m,1,1,3.452
68,i,r,n,0,1,2.412
68,t,n,n,0,1,5.62
68,d,s,n,0,1,4.01
68,l,l,m,1,1,2.189
68,q,d,n,0,1,2.843
68,o,o,n,1,0,5.124
68,q,q,m,1,1,2.452
68,v,l,n,0,1,3.145
68,y,v,m,0,0,3.553
68,z,z,m,1,1,3.398
69,h,h,n,1,0,3.006
69,x,x,m,1,1,2.539
69,a,p,n,0,1,2.636
69,s,x,n,0,1,2.227
69,k,k,m,1,1,3.252
69,z,e,n,0,1,3.344
69,h,e,n,0,1,2.449
69,p,x,n,0,1,3.529
69,i,d,m,0,0,2.709
69,i,i,n,1,0,3.384
69,n,c,n,0,1,2.172
69,p,f,n,0,1,2.393
69,o,o,m,1,1,3.021
69,u,x,n,0,1,3.176
69,r,r,m,1,1,3.379
69,a,a,m,1,1,2.676
69,z,z,n,1,0,2.831
69,g,y,n,0,1,2.756
69,a,g,n,0,1,2.148
69,r,d,n,0,1,2.331
69,i,k,m,0,0,3.144
69,r,r,m,1,1,2.977
69,q,k,n,0,1,2.612
69,k,a,n,0,1,2.971
69,g,m,m,0,0,2.037
69,o,z,m,0,0,2.4
69,c,h,n,0,1,1.796
69,k,s,n,0,1,2.494
69,z,z,m,1,1,2.441
69,n,n,m,1,1,2.82
69,r,i,n,0,1,2.315
69,m,z,m,0,0,2.759
69,j,v,n,0,1,2.644
69,t,c,n,0,1,2.212
69,m,r,n,0,1,2.956
69,d,m,n,0,1,2.71
69,v,b,n,0,1,2.257
69,s,t,n,0,1,2.036
69,u,u,m,1,1,2.376
69,u,f,n,0,1,2.299
69,x,x,m,1,1,2.183
69,e,e,m,1,1,2.696
69,p,p,m,1,1,3.641
69,n,q,n,0,1,2.94
69,u,u,n,1,0,2.428
69,t,t,m,1,1,2.252
69,w,w,n,1,0,2.484
69,z,z,m,1,1,3.156
69,w,w,n,1,0,2.675
69,d,d,m,1,1,3.045
69,c,c,m,1,1,2.536
69,z,r,n,0,1,2.388
69,c,c,m,1,1,2.75
69,x,i,n,0,1,2.546
69,s,s,m,1,1,1.798
69,d,d,n,1,0,1.859
69,a,a,m,1,1,2.572
69,j,j,n,1,0,2.429
69,h,d,m,0,0,3.435
69,u,j,n,0,1,2.998
69,b,j,n,0,1,2.411
69,k,k,m,1,1,2.223
69,u,u,m,1,1,2.797
69,q,q,m,1,1,2.122
69,e,e,m,1,1,2.625
69,j,j,n,1,0,2.455
69,y,p,m,0,0,1.827
69,p,p,m,1,1,1.963
69,k,k,m,1,1,2.301
69,v,g,m,0,0,2.026
69,o,o,n,1,0,2.507
69,y,y,m,1,1,2.512
69,p,p,n,1,0,2.203
69,g,a,n,0,1,2.268
69,b,b,n,1,0,3.795
69,b,w,n,0,1,3.115
69,l,l,m,1,1,2.565
69,a,a,m,1,1,2.37
69,h,w,m,0,0,2.89
69,e,v,n,0,1,2.731
69,u,u,n,1,0,3.035
69,l,i,n,0,1,2.83
69,o,g,n,0,1,2.903
69,s,c,n,0,1,2.305
69,s,s,n,1,0,2.412
69,g,t,m,0,0,2.943
69,v,v,m,1,1,2.561
69,v,v,m,1,1,2.464
69,n,n,n,1,0,2.692
69,m,m,n,1,0,2.244
69,b,b,m,1,1,2.122
69,g,g,m,1,1,2.723
69,f,f,m,1,1,2.765
69,q,f,n,0,1,3.087
69,i,i,m,1,1,2.331
69,t,t,m,1,1,2.892
69,j,l,m,0,0,2.392
69,f,m,n,0,1,2.302
69,j,j,m,1,1,3.588
69,o,y,n,0,1,2.67
69,c,c,m,1,1,2.192
69,e,e,m,1,1,2.42
69,t,t,m,1,1,2.603
69,r,r,m,1,1,2.639
69,v,j,n,0,1,2.388
69,v,v,m,1,1,1.676
69,z,j,n,0,1,2.476
69,f,y,n,0,1,2.276
69,x,x,m,1,1,2.347
69,z,z,m,1,1,2.062
69,v,d,n,0,1,2.124
69,j,x,m,0,0,2.196
69,b,b,m,1,1,2.035
69,t,p,m,0,0,2.006
69,g,g,m,1,1,3.34
69,t,u,m,0,0,2.476
69,l,l,m,1,1,2.268
69,j,k,m,0,0,2.108
69,t,t,m,1,1,2.259
69,x,c,n,0,1,2.614
69,u,b,n,0,1,1.907
69,p,h,m,0,0,1.929
69,f,i,m,0,0,2.988
69,p,k,n,0,1,2.147
69,a,a,m,1,1,2.292
69,o,o,m,1,1,2.172
69,d,d,n,1,0,2.596
69,u,u,m,1,1,2.461
69,q,o,n,0,1,2.53
69,j,w,n,0,1,2.787
69,m,m,m,1,1,2.644
69,w,n,m,0,0,2.459
69,v,q,m,0,0,2.14
69,d,i,n,0,1,2.14
69,x,x,m,1,1,1.945
69,a,v,n,0,1,2.484
69,k,m,m,0,0,2.468
69,a,u,n,0,1,2.448
69,d,d,m,1,1,2.729
69,x,v,m,0,0,2.207
69,k,k,n,1,0,2.972
69,d,n,m,0,0,2.207
69,s,o,n,0,1,2.644
69,g,g,n,1,0,2.284
69,e,f,n,0,1,3.363
69,i,y,n,0,1,2.438
69,v,v,n,1,0,3.02
69,c,c,m,1,1,3.388
69,i,i,m,1,1,3.336
69,v,v,m,1,1,1.959
69,s,s,n,1,0,2.224
69,x,x,m,1,1,3.324
69,g,d,m,0,0,2.862
69,i,u,n,0,1,2.532
69,c,l,n,0,1,2.404
69,p,d,n,0,1,3.365
69,d,q,n,0,1,2.609
69,m,b,n,0,1,2.26
69,m,m,m,1,1,2.224
69,h,h,m,1,1,2.524
69,j,s,m,0,0,2.318
69,i,i,m,1,1,3.013
69,i,i,m,1,1,2.488
69,d,z,n,0,1,2.228
69,d,j,n,0,1,3.443
69,o,k,n,0,1,2.946
69,f,x,n,0,1,1.992
69,b,b,m,1,1,2.435
69,r,v,m,0,0,3.007
69,n,n,m,1,1,8.74
69,q,q,m,1,1,3.787
69,j,a,n,0,1,3.524
69,y,y,m,1,1,3.099
69,f,f,m,1,1,2.345
69,w,w,m,1,1,2.684
69,y,y,n,1,0,3.496
69,p,l,m,0,0,3.167
69,u,a,n,0,1,2.049
69,f,f,n,1,0,2.886
69,j,j,n,1,0,2.402
69,c,c,m,1,1,1.855
69,o,f,n,0,1,2.54
69,l,l,n,1,0,3.839
69,b,o,n,0,1,2.024
69,w,w,m,1,1,2.612
69,d,d,m,1,1,2.059
69,y,y,m,1,1,2.003
69,f,f,m,1,1,2.644
69,h,h,m,1,1,2.067
69,z,m,m,0,0,2.656
69,a,a,m,1,1,2.206
69,v,k,m,0,0,2.543
69,o,o,m,1,1,4.813
69,o,x,m,0,0,6.588
69,c,f,m,0,0,3.747
69,s,s,m,1,1,2.605
69,z,w,m,0,0,4.717
69,g,g,n,1,0,2.983
69,z,i,n,0,1,3.027
69,p,v,m,0,0,4.027
69,j,y,n,0,1,2.387
69,r,r,m,1,1,2.484
69,e,y,n,0,1,2.651
69,p,p,m,1,1,2.92
69,h,h,m,1,1,3.624
69,e,e,m,1,1,2.345
69,w,g,m,0,0,2.02
69,a,y,n,0,1,1.964
69,o,w,m,0,0,2.689
69,j,j,m,1,1,2.292
69,t,t,m,1,1,2.331
69,b,b,m,1,1,3.431
69,e,e,m,1,1,3.027
69,s,s,m,1,1,3.291
69,k,k,m,1,1,2.041
69,p,u,m,0,0,3.011
69,m,x,m,0,0,2.071
69,t,g,m,0,0,2.74
69,n,n,n,1,0,2.651
69,y,l,m,0,0,3.073
69,h,h,m,1,1,2.366
69,m,m,m,1,1,2.047
69,p,j,m,0,0,2.555
69,p,p,m,1,1,3.437
69,k,w,n,0,1,2.234
69,n,b,n,0,1,2.919
69,d,k,m,0,0,4.335
69,o,m,m,0,0,2.472
69,x,k,n,0,1,3.321
69,l,l,n,1,0,3.091
69,l,w,m,0,0,2.363
69,u,g,m,0,0,3.689
69,q,q,m,1,1,3.059
69,r,y,m,0,0,2.364
69,y,b,n,0,1,2.691
69,j,d,m,0,0,2.676
69,i,p,n,0,1,2.299
69,d,l,m,0,0,3.389
69,y,y,m,1,1,3.148
69,k,e,n,0,1,2.523
69,r,r,n,1,0,2.7
69,u,o,m,0,0,2.132
69,q,q,m,1,1,3.065
69,a,e,n,0,1,2.817
69,n,n,m,1,1,2.471
69,f,f,m,1,1,2.387
69,m,m,m,1,1,2.366
69,w,w,m,1,1,2.828
69,j,h,m,0,0,2.043
69,g,g,m,1,1,2.875
69,i,r,n,0,1,3.612
69,t,n,m,0,0,2.023
69,d,s,m,0,0,2.099
69,l,l,m,1,1,2.5
69,q,d,n,0,1,2.084
69,o,o,m,1,1,2.223
69,q,q,m,1,1,2.706
69,v,l,n,0,1,2.801
69,y,v,n,0,1,2.344
69,z,z,n,1,0,2.732
70,s,s,n,1,0,6.537
70,k,k,m,1,1,5.897
70,m,x,m,0,0,6.505
70,q,c,n,0,1,5.5
70,p,p,m,1,1,6.143
70,r,r,n,1,0,7.771
70,w,w,n,1,0,7.793
70,s,o,n,0,1,7.141
70,d,d,n,1,0,6.1
70,s,l,m,0,0,4.729
70,z,h,m,0,0,6.51
70,z,t,m,0,0,6.252
70,t,t,m,1,1,7.745
70,m,m,n,1,0,7.62
70,c,c,m,1,1,6.505
70,z,v,n,0,1,7.729
70,f,f,n,1,0,9.081
70,u,u,n,1,0,8.011
70,g,e,n,0,1,7.604
70,e,e,m,1,1,7.944
70,w,b,n,0,1,8.056
70,q,x,n,0,1,7.796
70,z,z,m,1,1,8.74
70,l,k,m,0,0,8.116
70,g,g,n,1,0,8.563
70,z,s,m,0,0,9.829
70,p,c,n,0,1,7.033
70,i,i,m,1,1,8.116
70,m,o,m,0,0,7.316
70,m,m,m,1,1,6.885
70,w,w,m,1,1,6.044
70,o,o,n,1,0,5.268
70,r,h,n,0,1,7.216
70,d,d,n,1,0,8.449
70,d,t,n,0,1,7.824
70,l,l,m,1,1,5.067
70,p,m,m,0,0,6.676
70,m,c,n,0,1,7.118
70,u,e,n,0,1,7.178
70,g,g,m,1,1,6.572
70,i,i,m,1,1,8.004
70,r,n,n,0,1,7.34
70,f,s,n,0,1,6.524
70,d,r,n,0,1,6.732
70,r,w,n,0,1,6.459
70,q,u,n,0,1,7.372
70,a,a,m,1,1,6.698
70,y,j,n,0,1,7.898
70,v,y,n,0,1,8.123
70,k,k,m,1,1,8.324
70,z,z,m,1,1,7.54
70,p,h,m,0,0,8.577
70,c,c,m,1,1,7.46
70,w,m,n,0,1,7.892
70,i,r,n,0,1,6.121
70,r,j,n,0,1,6.493
70,i,q,n,0,1,5.412
70,j,h,m,0,0,6.924
70,u,y,n,0,1,5.857
70,p,p,m,1,1,7.988
70,q,q,m,1,1,7.365
70,o,o,n,1,0,6.344
70,w,o,n,0,1,6.559
70,i,w,n,0,1,5.798
70,s,m,m,0,0,7.432
70,u,u,m,1,1,6.383
70,w,w,m,1,1,6.693
70,x,y,m,0,0,7.587
70,t,l,n,0,1,5.675
70,n,u,n,0,1,6.3
70,r,r,n,1,0,7.164
70,z,k,n,0,1,6.58
70,h,h,m,1,1,7.619
70,p,x,m,0,0,8.153
70,s,x,n,0,1,8.005
70,g,s,n,0,1,7.164
70,z,i,n,0,1,6.276
70,t,o,n,0,1,7.452
70,t,t,n,1,0,7.3
70,s,y,n,0,1,8.044
70,e,e,m,1,1,8.991
70,c,c,m,1,1,8.044
70,y,y,m,1,1,8.285
70,b,b,m,1,1,7.175
70,b,q,n,0,1,7.981
70,k,e,m,0,0,6.415
70,i,i,m,1,1,6.892
70,m,m,m,1,1,8.281
70,j,j,m,1,1,7.991
70,z,z,m,1,1,9.046
70,u,u,m,1,1,8.439
70,d,d,n,1,0,6.604
70,f,w,n,0,1,7.461
70,h,f,n,0,1,6.97
70,x,x,m,1,1,8.62
70,b,p,n,0,1,8.396
70,q,q,m,1,1,8.624
70,q,j,n,0,1,9.536
70,j,k,n,0,1,8.972
70,c,i,n,0,1,8.58
70,h,h,m,1,1,9.116
70,p,g,m,0,0,7.084
70,a,g,n,0,1,6.468
70,q,q,n,1,0,8.249
70,f,j,n,0,1,9.948
70,n,n,m,1,1,9.051
70,f,z,n,0,1,6.407
70,v,v,n,1,0,7.476
70,n,n,n,1,0,9.131
70,d,e,n,0,1,7.847
70,i,v,n,0,1,8.076
70,l,l,m,1,1,7.917
70,m,y,n,0,1,8.108
70,i,p,n,0,1,8.635
70,o,a,n,0,1,9.63
70,v,j,n,0,1,9.752
70,g,x,n,0,1,9.443
70,i,i,n,1,0,8.757
70,g,g,m,1,1,6.912
70,x,x,m,1,1,8.825
70,v,l,n,0,1,9.684
70,h,c,n,0,1,7.721
70,e,o,n,0,1,8.593
70,e,e,n,1,0,8.844
70,w,w,n,1,0,9.625
70,o,o,m,1,1,9.356
70,j,j,m,1,1,9.986
70,t,v,m,0,0,7.859
70,a,a,m,1,1,6.62
70,l,l,m,1,1,6.326
70,j,j,n,1,0,6.519
70,n,n,m,1,1,9.098
70,v,v,m,1,1,7.703
70,h,h,m,1,1,7.158
70,v,c,m,0,0,8.449
70,o,o,m,1,1,8.532
70,j,a,n,0,1,6.857
70,r,q,n,0,1,8.572
70,w,w,n,1,0,6.948
70,e,m,n,0,1,9.372
70,y,y,m,1,1,9.492
70,m,h,n,0,1,7.187
70,u,u,m,1,1,7.395
70,d,d,m,1,1,6.404
70,g,p,n,0,1,6.583
70,y,r,n,0,1,9.666
70,m,m,m,1,1,8.699
70,x,j,n,0,1,9.799
70,b,b,n,1,0,9.084
70,f,b,n,0,1,8.793
70,y,y,n,1,0,8.067
70,h,w,n,0,1,6.84
70,m,m,m,1,1,9.184
70,p,p,m,1,1,7.799
70,b,b,m,1,1,8.678
70,z,z,n,1,0,8.628
70,c,c,n,1,0,9.868
70,a,a,m,1,1,8.441
70,z,w,m,0,0,7.302
70,s,s,n,1,0,6.938
70,o,o,n,1,0,7.518
70,l,f,n,0,1,7.42
70,s,s,m,1,1,7.595
70,g,j,n,0,1,6.828
70,l,l,m,1,1,6.119
70,c,t,n,0,1,8.512
70,y,y,m,1,1,9.394
70,a,a,m,1,1,6.566
70,k,k,n,1,0,6.5
70,j,j,m,1,1,7.072
70,m,d,n,0,1,8.324
70,d,v,n,0,1,7.516
70,z,d,n,0,1,8.347
70,q,e,n,0,1,7.775
70,j,j,m,1,1,7.957
70,c,g,n,0,1,7.422
70,c,l,n,0,1,9.009
70,m,s,m,0,0,8.748
70,u,q,n,0,1,8.927
70,p,p,m,1,1,7.796
70,o,h,n,0,1,7.516
70,i,i,n,1,0,8.469
70,s,s,m,1,1,9.043
70,p,q,m,0,0,7.516
70,m,e,n,0,1,8.252
70,e,e,m,1,1,6.857
70,l,x,n,0,1,9.278
70,v,t,n,0,1,7.012
70,x,s,m,0,0,7.412
70,t,t,m,1,1,8.11
70,u,c,n,0,1,7.686
70,k,k,m,1,1,6.777
70,d,y,n,0,1,8.749
70,f,f,n,1,0,9.304
70,c,c,m,1,1,9.92
70,t,t,m,1,1,9.996
70,g,g,m,1,1,7.508
70,e,r,n,0,1,8.958
70,q,t,m,0,0,9.04
70,n,n,n,1,0,6.44
70,s,s,m,1,1,9.749
70,d,p,n,0,1,7.38
70,x,x,m,1,1,7.772
70,x,x,n,1,0,5.091
70,g,m,n,0,1,4.558
70,j,r,n,0,1,4.959
71,n,j,n,0,1,4.713
71,y,x,m,0,0,3.849
71,p,p,m,1,1,4.804
71,r,z,n,0,1,6.716
71,j,f,m,0,0,5.287
71,a,a,m,1,1,4.154
71,h,h,n,1,0,4.61
71,z,z,n,1,0,4.187
71,q,v,n,0,1,4.868
71,i,a,n,0,1,5.165
71,t,n,m,0,0,4.083
71,q,i,n,0,1,4.019
71,r,t,m,0,0,4.382
71,m,t,n,0,1,4.864
71,n,i,n,0,1,4.979
71,z,z,m,1,1,4.748
71,h,h,n,1,0,5.012
71,v,r,m,0,0,4.907
71,n,m,n,0,1,5.309
71,t,r,m,0,0,4.619
71,b,v,n,0,1,4.325
71,y,y,m,1,1,4.385
71,v,v,m,1,1,4.875
71,l,c,n,0,1,4.044
71,u,u,m,1,1,6.006
71,n,n,m,1,1,4.492
71,i,i,m,1,1,4.356
71,i,t,m,0,0,4.256
71,h,h,m,1,1,4.308
71,o,l,n,0,1,7.433
71,t,c,n,0,1,6.008
71,c,c,m,1,1,5.988
71,k,l,m,0,0,4.364
71,q,q,m,1,1,4.828
71,y,p,m,0,0,5.126
71,f,f,m,1,1,5.412
71,d,d,m,1,1,5.227
71,y,y,m,1,1,5.267
71,d,j,n,0,1,4.651
71,n,z,m,0,0,4.452
71,p,b,n,0,1,4.987
71,i,i,m,1,1,4.596
71,f,o,n,0,1,4.979
71,s,s,m,1,1,4.308
71,e,e,n,1,0,4.188
71,z,b,n,0,1,5.245
71,n,a,n,0,1,5.018
71,i,i,n,1,0,5.596
71,j,j,n,1,0,6.011
71,d,h,n,0,1,4.404
71,s,z,n,0,1,5.315
71,h,k,n,0,1,5.036
71,m,m,n,1,0,4.479
71,s,s,n,1,0,4.793
71,x,l,n,0,1,4.241
71,m,v,n,0,1,4.305
71,z,l,n,0,1,5.939
71,e,t,n,0,1,5.039
71,o,z,m,0,0,4.19
71,j,b,n,0,1,6.55
71,v,v,m,1,1,5.305
71,k,d,n,0,1,5.356
71,x,x,m,1,1,3.927
71,k,n,n,0,1,4.635
71,f,f,m,1,1,4.979
71,v,v,m,1,1,4.876
71,x,x,n,1,0,5.508
71,h,h,n,1,0,5.708
71,j,j,m,1,1,4.781
71,j,j,m,1,1,3.639
71,z,z,n,1,0,5.236
71,e,e,m,1,1,3.82
71,a,d,n,0,1,4.875
71,m,i,n,0,1,4.652
71,n,n,m,1,1,5.284
71,e,q,n,0,1,4.223
71,r,r,n,1,0,5.356
71,w,h,n,0,1,5.687
71,p,v,n,0,1,5.593
71,a,a,m,1,1,4.475
71,h,i,n,0,1,4.635
71,r,r,m,1,1,4.691
71,t,t,m,1,1,4.846
71,r,l,n,0,1,4.297
71,b,b,m,1,1,4.243
71,s,e,n,0,1,4.956
71,c,x,m,0,0,6.187
71,s,s,m,1,1,6.388
71,r,c,n,0,1,5.96
71,r,f,m,0,0,5.739
71,v,q,n,0,1,6.163
71,n,r,n,0,1,5.86
71,m,m,n,1,0,7.052
71,k,k,m,1,1,4.479
71,p,p,m,1,1,5.476
71,l,l,m,1,1,5.237
71,e,e,m,1,1,6.284
71,x,x,n,1,0,5.459
71,c,c,m,1,1,6.84
71,o,o,n,1,0,6.967
71,w,w,m,1,1,5.837
71,k,k,m,1,1,5.228
71,h,t,n,0,1,4.792
71,d,m,n,0,1,6.003
71,n,q,n,0,1,5.612
71,h,u,n,0,1,4.931
71,n,g,n,0,1,5.944
71,x,a,n,0,1,4.257
71,o,o,n,1,0,5.7
71,f,n,n,0,1,5.012
71,c,r,n,0,1,5.203
71,s,u,n,0,1,5.94
71,n,n,n,1,0,5.091
71,c,w,n,0,1,4.468
71,t,s,m,0,0,6.291
71,d,d,n,1,0,6.468
71,d,c,n,0,1,6.44
71,i,i,m,1,1,5.059
71,a,h,n,0,1,4.52
71,x,k,m,0,0,7.209
71,p,p,m,1,1,5.636
71,s,f,n,0,1,6.003
71,k,k,m,1,1,6.331
71,q,q,m,1,1,5.131
71,y,y,m,1,1,5.995
71,c,c,m,1,1,5.367
71,o,j,n,0,1,5.961
71,x,f,n,0,1,5.436
71,t,t,n,1,0,6.469
71,a,a,m,1,1,4.628
71,q,l,n,0,1,5.5
71,p,p,m,1,1,4.708
71,q,q,m,1,1,6.907
71,v,v,n,1,0,5.682
71,s,s,n,1,0,6.185
71,o,o,n,1,0,6.66
71,a,k,n,0,1,5.251
71,g,g,m,1,1,5.358
71,b,t,n,0,1,4.324
71,d,u,n,0,1,5.628
71,b,x,n,0,1,4.945
71,c,c,m,1,1,3.995
71,a,n,n,0,1,4.469
71,c,q,n,0,1,3.435
71,k,w,m,0,0,5.412
71,n,n,m,1,1,5.118
71,x,p,m,0,0,5.008
71,u,u,m,1,1,5.431
71,r,r,n,1,0,4.9
71,k,k,m,1,1,5.41
71,l,o,n,0,1,5.219
71,g,u,n,0,1,5.565
71,l,l,m,1,1,4.535
71,a,i,n,0,1,4.063
71,z,g,n,0,1,5.515
71,r,v,n,0,1,5.258
71,z,z,m,1,1,4.932
71,h,g,n,0,1,6.588
71,i,c,n,0,1,5.14
71,y,e,n,0,1,4.263
71,k,j,n,0,1,4.214
71,d,d,n,1,0,6.3
71,y,y,m,1,1,3.948
71,h,h,m,1,1,3.625
71,z,q,m,0,0,5.321
71,p,p,n,1,0,4.66
71,k,r,n,0,1,4.372
71,y,k,n,0,1,4.435
71,w,u,n,0,1,5.443
71,w,w,m,1,1,4.582
71,n,n,n,1,0,4.773
71,l,i,n,0,1,4.127
71,f,f,m,1,1,4.249
71,v,d,n,0,1,4.321
71,z,z,n,1,0,4.446
71,b,y,n,0,1,4.532
71,v,i,n,0,1,4.739
71,q,d,n,0,1,4.753
71,l,l,m,1,1,4.334
71,n,h,n,0,1,5.244
71,u,b,n,0,1,4.571
71,p,u,n,0,1,3.604
71,o,o,n,1,0,5.355
71,s,s,n,1,0,4.988
71,t,t,n,1,0,5.795
71,e,e,n,1,0,4.837
71,g,g,m,1,1,5.935
71,l,l,m,1,1,5.564
71,g,g,n,1,0,5.571
71,j,n,n,0,1,5.716
71,v,v,m,1,1,6.567
71,f,d,m,0,0,4.744
71,m,m,m,1,1,7.163
71,x,b,n,0,1,4.4
71,t,q,n,0,1,5.194
71,x,x,n,1,0,5.073
71,a,a,m,1,1,5.055
71,f,i,n,0,1,6.068
71,s,v,n,0,1,5.316
71,m,n,m,0,0,5.977
71,l,l,n,1,0,3.908
71,a,s,n,0,1,4.788
71,u,f,n,0,1,4.676
71,g,g,n,1,0,5.843
71,o,o,n,1,0,4.721
71,u,w,n,0,1,4.998
71,g,l,n,0,1,4.942
71,f,k,n,0,1,3.86
71,i,y,n,0,1,4.199
71,u,u,m,1,1,3.286
71,u,u,m,1,1,4.348
71,j,j,n,1,0,5.685
71,f,f,n,1,0,5.219
71,e,z,n,0,1,4.25
71,u,n,n,0,1,4.693
71,a,e,n,0,1,4.892
71,t,t,m,1,1,4.315
71,s,b,n,0,1,4.556
71,d,d,n,1,0,5.947
71,j,j,m,1,1,4.652
71,t,t,n,1,0,4.283
71,d,d,n,1,0,4.251
71,b,b,m,1,1,3.868
71,y,y,m,1,1,4.388
71,e,e,m,1,1,3.929
71,x,x,m,1,1,5.011
71,x,e,n,0,1,4
71,w,w,n,1,0,5.019
71,m,q,n,0,1,4.115
71,b,f,n,0,1,4.078
71,w,w,m,1,1,7.084
71,a,a,m,1,1,4.011
71,g,g,n,1,0,4.028
71,m,m,n,1,0,6.373
71,c,c,m,1,1,3.901
71,b,b,m,1,1,4.095
71,c,e,n,0,1,4.779
71,k,k,m,1,1,4.061
71,l,y,n,0,1,4.834
71,f,e,n,0,1,4.972
71,f,a,n,0,1,5.72
71,m,p,m,0,0,4.207
71,u,i,n,0,1,4.995
71,g,f,m,0,0,6.313
71,w,x,n,0,1,5.281
71,b,b,m,1,1,6.627
71,w,a,n,0,1,5.436
71,m,m,n,1,0,4.204
71,g,a,n,0,1,4.383
71,r,r,n,1,0,3.803
71,q,q,n,1,0,8.408
71,b,b,m,1,1,4.251
71,i,i,m,1,1,3.123
71,w,w,m,1,1,3.993
71,f,f,n,1,0,3.484
71,q,q,m,1,1,4.496
71,v,z,n,0,1,5.21
71,r,r,m,1,1,4.62
71,d,g,n,0,1,3.852
71,u,u,m,1,1,3.691
72,s,s,m,1,1,5.639
72,k,k,m,1,1,6.547
72,m,x,n,0,1,5.155
72,q,c,n,0,1,5.947
72,p,p,m,1,1,5.787
72,r,r,m,1,1,5.47
72,w,w,n,1,0,5.959
72,s,o,n,0,1,6.253
72,d,d,n,1,0,8.595
72,s,l,n,0,1,6.347
72,z,h,n,0,1,6.203
72,z,t,n,0,1,6.571
72,t,t,m,1,1,6.401
72,m,m,m,1,1,4.219
72,c,c,m,1,1,4.995
72,z,v,m,0,0,5.779
72,q,q,m,1,1,4.243
72,l,l,m,1,1,5.164
72,n,n,n,1,0,4.395
72,f,f,m,1,1,5.132
72,u,u,n,1,0,4.611
72,g,e,n,0,1,4.115
72,e,e,m,1,1,4.923
72,w,b,n,0,1,5.612
72,q,x,m,0,0,4.613
72,v,v,m,1,1,5.225
72,z,z,m,1,1,6.419
72,l,k,m,0,0,4.596
72,g,g,m,1,1,4.355
72,z,s,m,0,0,5.459
72,p,c,n,0,1,4.812
72,i,i,m,1,1,3.883
72,m,o,m,0,0,5.577
72,m,m,m,1,1,3.628
72,w,w,m,1,1,7.493
72,o,o,n,1,0,4.676
72,r,h,m,0,0,4.158
72,d,d,n,1,0,2.987
72,d,t,n,0,1,4.934
72,l,l,m,1,1,7.295
72,p,m,n,0,1,6.494
72,m,c,n,0,1,5.068
72,u,e,n,0,1,4.692
72,g,g,m,1,1,5.158
72,i,i,m,1,1,4.132
72,r,n,n,0,1,5.072
72,f,s,n,0,1,5.044
72,d,r,n,0,1,4.715
72,r,w,m,0,0,5.291
72,q,u,m,0,0,3.323
72,a,a,m,1,1,3.193
72,y,j,m,0,0,3.931
72,v,y,m,0,0,3.909
72,k,k,m,1,1,3.403
72,z,z,m,1,1,5.012
72,p,h,m,0,0,5.964
72,c,c,m,1,1,3.859
72,w,m,m,0,0,4.171
72,i,r,n,0,1,3.843
72,r,j,m,0,0,4.431
72,i,q,n,0,1,3.632
72,j,h,n,0,1,3.82
72,u,y,n,0,1,5.219
72,p,p,m,1,1,6.502
72,q,q,m,1,1,6.784
72,o,o,m,1,1,5.875
72,w,o,m,0,0,7.52
72,i,w,n,0,1,6.495
72,s,m,m,0,0,6.067
72,u,u,m,1,1,4.467
72,w,w,m,1,1,4.446
72,x,y,m,0,0,4.369
72,t,l,n,0,1,5.844
72,n,u,n,0,1,3.779
72,r,r,m,1,1,5.916
72,z,k,n,0,1,4.028
72,h,h,m,1,1,4.123
72,o,m,n,0,1,4.316
72,p,x,n,0,1,4.044
72,s,x,n,0,1,3.555
72,g,s,m,0,0,3.279
72,z,i,n,0,1,4.385
72,t,o,n,0,1,3.955
72,t,t,m,1,1,5.187
72,s,y,n,0,1,4.31
72,y,w,n,0,1,5.108
72,e,e,m,1,1,4.856
72,f,v,n,0,1,3.531
72,c,c,m,1,1,4.892
72,y,y,n,1,0,4.228
72,b,b,m,1,1,3.515
72,b,q,n,0,1,4.731
72,k,e,m,0,0,4.128
72,i,i,m,1,1,5.615
72,m,m,m,1,1,3.348
72,r,r,m,1,1,4.555
72,j,j,n,1,0,5.635
72,z,z,m,1,1,3.889
72,u,u,m,1,1,4.11
72,d,d,m,1,1,5.548
72,f,w,m,0,0,5.628
72,h,f,n,0,1,4.722
72,x,x,m,1,1,4.851
72,b,p,n,0,1,3.281
72,q,q,m,1,1,3.515
72,q,j,n,0,1,2.691
72,j,k,m,0,0,5.024
72,c,i,n,0,1,5.963
72,h,h,m,1,1,5.957
72,p,g,n,0,1,5.377
72,a,g,n,0,1,2.739
72,q,q,m,1,1,4.196
72,f,j,m,0,0,3.756
72,f,f,m,1,1,3.771
72,n,n,m,1,1,4.635
72,f,z,n,0,1,2.891
